Name;Platform;Year;Genre;Sales_NA;Sales_EU;Sales_JP;Sales_Others
Valhalla Knights 2;PSP;2008;Role-Playing;90;0;120;10
Valhalla Knights 2: Battle Stance;PSP;2009;Role-Playing;0;0;40;0
Valhalla Knights 3;PSV;2013;Role-Playing;40;10;120;10
Valhalla Knights: Eldar Saga;Wii;2009;Role-Playing;100;10;10;10
Valkyria Chronicles;PS3;2008;Role-Playing;710;200;240;130
Valkyria Chronicles;PS4;2016;Role-Playing;60;40;50;20
Valkyria Chronicles II;PSP;2010;Role-Playing;120;160;180;90
Valkyrie Drive: Bhikkhuni;PSV;2015;Action;0;10;70;0
Valkyrie Profile;PS;1999;Role-Playing;70;50;630;50
Valkyrie Profile 2: Silmeria;PS2;2006;Role-Playing;40;30;390;10
Valkyrie Profile: Covenant of the Plume;DS;2008;Role-Playing;230;20;160;20
Valkyrie Profile: Lenneth;PSP;2006;Role-Playing;170;10;160;20
Vampire Knight DS;DS;2009;Adventure;0;0;70;0
Vampire Legends: Power of Three;DS;2010;Adventure;70;0;0;0
Vampire Mansion: Linda Hyde;DS;2011;Adventure;0;20;0;0
Vampire Moon: The Mystery of the Hidden Sun;DS;2010;Adventure;120;10;0;10
Vampire Night;PS2;2001;Shooter;70;50;0;20
Vampire Rain;X360;2007;Action;180;0;10;10
Vampire Rain: Altered Species;PS3;2008;Action;50;0;0;0
Vampire Savior: The Lord of Vampire;SAT;1998;Fighting;0;0;180;0
Van Helsing;GBA;2004;Action;70;30;0;0
Van Helsing;XB;2007;Action;130;40;0;10
Van Helsing;PS2;2004;Action;220;170;0;60
Vanark;PS;1999;Shooter;10;10;0;0
Vancouver 2010 - The Official Video Game of the Olympic Winter Games;X360;2010;Sports;80;130;0;30
Vancouver 2010 - The Official Video Game of the Olympic Winter Games;PS3;2010;Sports;90;200;0;70
Vandal Hearts;PS;1996;Role-Playing;140;90;190;30
Vandal Hearts II;PS;1999;Strategy;60;40;0;10
Vanguard Bandits;PS;1998;Strategy;40;30;0;0
Vanishing Point;PS;2001;Racing;60;40;0;10
Vanquish;X360;2010;Shooter;190;170;30;40
Vanquish;PS3;2010;Shooter;210;220;110;90
Vantage Master Portable;PSP;2008;Role-Playing;0;0;20;0
Vegas Casino;DS;2007;Misc;30;0;0;0
Veggy World;DS;2011;Shooter;20;0;0;0
Vehicular Combat League presents Motor Mayhem;PS2;2001;Racing;80;60;0;20
Velvet Assassin;X360;2009;Shooter;140;20;10;10
Venetica;PS3;2010;Role-Playing;70;40;0;20
Venetica;PC;2009;Role-Playing;0;40;0;10
Venetica;X360;2010;Role-Playing;90;30;0;10
Venus & Braves: Majo to Megami to Horobi no Yogen;PSP;2011;Role-Playing;0;0;50;0
Vertigo;Wii;2009;Strategy;50;0;0;0
Vexx;XB;2003;Platform;80;20;0;0
Vexx;GC;2003;Platform;50;10;0;0
Vexx;PS2;2003;Platform;120;90;0;30
Victorious Boxers: Ippo's Road to Glory;PS2;2000;Fighting;50;40;380;10
Victorious Boxers: Revolution;Wii;2007;Fighting;70;0;60;10
Victorious: Hollywood Arts Debut;DS;2011;Misc;140;10;0;10
Victorious: Time to Shine;X360;2011;Action;120;0;0;10
Victory Spike;PS;1996;Sports;0;0;10;0
Victory Zone;PS;1995;Misc;0;0;100;10
Vietcong;PC;2003;Shooter;0;20;0;0
Vietcong: Purple Haze;XB;2004;Shooter;60;20;0;0
Vietcong: Purple Haze;PS2;2004;Shooter;90;70;0;20
Viewpoint;PS;1995;Shooter;40;30;0;0
Viewtiful Joe;GC;2003;Action;380;100;120;20
Viewtiful Joe;PS2;2004;Action;140;110;0;40
Viewtiful Joe 2;GC;2004;Action;170;40;0;10
Viewtiful Joe 2;PS2;2004;Action;100;80;0;30
Viewtiful Joe: Double Trouble!;DS;2005;Action;80;0;10;10
Viewtiful Joe: Red Hot Rumble;GC;2005;Action;40;10;0;0
Viewtiful Joe: Red Hot Rumble;PSP;2006;Action;80;0;0;10
Vigilante 8;N64;1998;Racing;250;60;0;0
Vigilante 8;PS;1998;Racing;680;470;0;80
Vigilante 8: 2nd Offense;N64;2000;Racing;90;20;0;0
Vigilante 8: 2nd Offense;PS;1999;Racing;270;180;0;30
Viking: Battle for Asgard;X360;2008;Action;160;240;0;50
Viking: Battle for Asgard;PS3;2008;Action;140;180;0;70
Vin Diesel: Wheelman;X360;2009;Racing;240;170;0;50
Vin Diesel: Wheelman;PS3;2009;Racing;120;150;0;60
Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide;PSP;2011;Role-Playing;0;0;20;0
Virtua Cop;SAT;1995;Shooter;0;0;620;0
Virtua Cop 2;SAT;1996;Shooter;0;0;300;0
Virtua Fighter;SAT;1994;Fighting;170;120;770;20
Virtua Fighter 2;SAT;1995;Fighting;340;260;1300;30
Virtua Fighter 3tb;DC;1998;Fighting;0;0;370;0
Virtua Fighter 4;PS2;2002;Fighting;780;440;560;40
Virtua Fighter 4: Evolution;PS2;2003;Fighting;350;270;0;90
Virtua Fighter 5;PS3;2007;Fighting;290;520;80;200
Virtua Fighter 5 Online;X360;2007;Fighting;200;30;30;20
Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant;SAT;1995;Misc;0;0;110;0
Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant;SAT;1995;Misc;0;0;80;0
Virtua Fighter CG Portrait Series Vol.3: Akira Yuki;SAT;1995;Misc;0;0;90;0
Virtua Fighter CG Portrait Series Vol.4: Pai Chan;SAT;1995;Misc;0;0;120;0
Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield;SAT;1995;Misc;0;0;50;0
Virtua Fighter CG Portrait Series Vol.6: Lau Chan;SAT;1995;Misc;0;0;40;0
Virtua Fighter Kids;SAT;1995;Fighting;0;0;230;0
Virtua Pro Football;PS2;2006;Sports;0;0;20;0
Virtua Racing;GEN;1994;Racing;0;0;260;0
Virtua Striker 2;DC;1999;Sports;0;0;320;0
Virtua Striker 2002;GC;2002;Sports;10;0;30;0
Virtua Tennis;GBA;2002;Sports;130;50;0;0
Virtua Tennis 2009;X360;2009;Sports;120;180;0;30
Virtua Tennis 2009;Wii;2009;Sports;130;210;0;40
Virtua Tennis 2009;PS3;2009;Sports;90;230;0;70
Virtua Tennis 3;X360;2007;Sports;30;20;0;0
Virtua Tennis 3;PS3;2007;Sports;230;590;30;220
Virtua Tennis 3;PC;2007;Sports;0;10;0;0
Virtua Tennis 3;PSP;2007;Sports;20;30;0;10
Virtua Tennis 4;X360;2011;Sports;110;100;10;20
Virtua Tennis 4;Wii;2011;Sports;50;80;0;20
Virtua Tennis 4;PS3;2011;Sports;90;250;30;90
Virtua Tennis 4;PC;2011;Sports;0;30;0;10
Virtua Tennis 4: World Tour;PSV;2011;Sports;50;300;10;120
Virtua Tennis: World Tour (US & Others sales);PSP;2005;Sports;160;360;0;140
Virtua Tennis: World Tour (jp sales);PSP;2005;Sports;0;0;20;0
Virtual Chess 64;N64;1998;Misc;50;10;0;0
Virtual Hydlide;SAT;1995;Role-Playing;0;0;110;0
Virtual Kasparov;GBA;2002;Strategy;10;10;0;0
Virtual Pool;PS;1997;Sports;280;190;0;30
Virtual Pool 64;N64;1998;Sports;80;20;0;0
Virtual Pool: Tournament Edition;XB;2005;Sports;20;10;0;0
Virtual Pro Wrestling;PS;1996;Fighting;0;0;90;10
Virtual Soccer;SNES;1993;Sports;0;0;530;0
Virtual Villagers: A New Home;DS;2010;Simulation;40;10;0;0
Virus;SAT;1997;Shooter;0;0;80;0
Vitamin R;PSP;2013;Adventure;0;0;20;0
Vitamin X;PS2;2007;Adventure;0;0;10;0
Vitamin X Evolution;DS;2008;Adventure;0;0;30;0
Vitamin X Evolution Plus;PSP;2010;Adventure;0;0;20;0
Vitamin X to Z;PSP;2011;Adventure;0;0;60;0
Vitamin X: Detective B6;PSP;2012;Adventure;0;0;20;0
Vitamin Y;DS;2008;Adventure;0;0;10;0
Vitamin Z;PS2;2009;Adventure;0;0;30;0
Vitamin Z Revolution;PSP;2010;Adventure;0;0;20;0
Viva Pinata;X360;2006;Simulation;450;960;20;200
Viva Pinata;PC;2007;Simulation;0;20;0;0
Viva Pinata: Party Animals;X360;2007;Misc;190;30;0;20
Viva Pinata: Pocket Paradise;DS;2008;Simulation;270;230;0;60
Viva Pinata: Trouble in Paradise;X360;2008;Simulation;160;250;10;50
Viz;N64;1998;Racing;230;60;0;0
Volleyball;NES;1987;Sports;140;30;1980;0
Voodoo Chronicles: First Sign;PC;2011;Adventure;10;0;0;0
Voodoo Vince;XB;2003;Platform;90;30;0;0
W.L.O. Sekai Renai Kikousen;X360;2010;Adventure;0;0;20;0
WCW Backstage Assault;PS;1999;Action;120;80;0;10
WCW Mayhem;PS;1998;Fighting;680;460;0;80
WCW Mayhem;N64;1999;Fighting;630;150;0;10
WCW Nitro;PS;1998;Fighting;1420;360;30;70
WCW Nitro;N64;1998;Fighting;170;40;0;0
WCW vs the World;PS;1998;Fighting;1170;200;40;50
WCW vs. nWo: World Tour;N64;1997;Fighting;1370;280;30;20
WCW/NWO Thunder;PS;1998;Fighting;1100;480;40;70
WCW/nWo Revenge;N64;1998;Fighting;1940;390;30;20
WRC 2: FIA World Rally Championship;PC;2011;Racing;0;10;0;0
WRC 2: FIA World Rally Championship;PS3;2011;Racing;0;130;0;40
WRC 2: FIA World Rally Championship;X360;2011;Racing;0;60;0;10
WRC 5: FIA World Rally Championship;PS3;2015;Sports;20;90;0;20
WRC 5: FIA World Rally Championship;PSV;2015;Sports;0;60;0;20
WRC 5: FIA World Rally Championship;PS4;2015;Sports;0;40;0;10
WRC 5: FIA World Rally Championship;XOne;2015;Sports;0;10;0;0
WRC 5: FIA World Rally Championship;X360;2015;Sports;0;20;0;0
WRC: FIA World Rally Championship;PSP;2005;Racing;20;10;0;10
WRC: World Rally Championship;PS2;2001;Racing;120;90;0;30
WSC REAL 09: World Snooker Championship;X360;2009;Sports;0;10;0;0
WSC REAL 09: World Snooker Championship;PS3;2009;Sports;0;10;0;0
WSC Real 11: World Snooker Championship;PS3;2011;Sports;0;70;0;20
WSC Real 11: World Snooker Championship;X360;2011;Sports;0;40;0;10
WTA Tour Tennis;XB;2002;Sports;10;0;0;0
WTA Tour Tennis;PS2;2001;Sports;30;20;0;10
WTA Tour Tennis;GBA;2002;Sports;10;0;0;0
WTF: Work Time Fun;PSP;2005;Puzzle;40;0;0;0
WWE '12;Wii;2011;Fighting;240;90;0;30
WWE '12;PS3;2011;Fighting;530;460;20;170
WWE '12;X360;2011;Fighting;740;400;0;120
WWE '13;Wii;2012;Action;120;20;0;10
WWE '13;X360;2012;Action;720;450;0;110
WWE '13;PS3;2012;Action;510;620;0;260
WWE 2K14;X360;2013;Sports;640;390;0;100
WWE 2K14;PS3;2013;Sports;490;490;0;210
WWE 2K15;XOne;2014;Sports;280;230;0;40
WWE 2K15;PS3;2014;Sports;360;350;0;140
WWE 2K15;X360;2014;Sports;380;260;0;60
WWE 2K15;PS4;2014;Sports;380;560;0;190
WWE 2K16;PS3;2015;Sports;210;270;0;90
WWE 2K16;PS4;2015;Sports;410;600;0;190
WWE 2K16;X360;2015;Sports;270;190;0;40
WWE 2K16;XOne;2015;Sports;310;220;0;50
WWE All Stars;PS3;2011;Fighting;160;180;0;70
WWE All Stars;PS2;2011;Fighting;50;40;0;10
WWE All Stars;X360;2011;Fighting;180;140;0;30
WWE All Stars;Wii;2011;Fighting;110;70;0;20
WWE All Stars;PSP;2011;Fighting;120;40;0;30
WWE All Stars;3DS;2011;Fighting;150;60;0;20
WWE Crush Hour;GC;2003;Racing;60;20;0;0
WWE Crush Hour;PS2;2003;Racing;170;130;0;40
WWE Day of Reckoning;GC;2004;Fighting;350;90;0;10
WWE Day of Reckoning 2;GC;2005;Fighting;260;70;0;10
WWE Raw 2;XB;2003;Fighting;430;110;0;20
WWE Road to WrestleMania X8;GBA;2002;Fighting;190;70;0;0
WWE SmackDown vs Raw 2008;PS2;2007;Fighting;920;0;10;1410
WWE SmackDown vs Raw 2008;Wii;2007;Fighting;380;500;0;110
WWE SmackDown vs Raw 2008;PSP;2007;Fighting;450;470;0;280
WWE SmackDown vs Raw 2008;PS3;2007;Fighting;620;500;10;210
WWE SmackDown vs Raw 2008;DS;2007;Fighting;110;10;0;10
WWE SmackDown vs Raw 2008;X360;2007;Fighting;920;380;0;130
WWE SmackDown vs. RAW 2007;PSP;2006;Fighting;330;200;0;140
WWE SmackDown vs. RAW 2007;PS2;2006;Fighting;1400;880;30;260
WWE SmackDown vs. RAW 2007;X360;2006;Fighting;440;30;0;40
WWE SmackDown vs. Raw 2009;X360;2008;Fighting;580;260;0;80
WWE SmackDown vs. Raw 2009;Wii;2008;Fighting;440;310;0;80
WWE SmackDown vs. Raw 2009;PSP;2008;Fighting;410;210;0;140
WWE SmackDown vs. Raw 2009;DS;2008;Fighting;150;20;0;10
WWE SmackDown vs. Raw 2009;PS2;2008;Fighting;690;0;0;550
WWE SmackDown vs. Raw 2009;PS3;2008;Fighting;510;310;10;130
WWE SmackDown vs. Raw 2010;PSP;2009;Fighting;250;230;0;140
WWE SmackDown vs. Raw 2010;PS2;2009;Fighting;530;10;0;540
WWE SmackDown vs. Raw 2010;X360;2009;Fighting;560;380;10;110
WWE SmackDown vs. Raw 2010;PS3;2009;Fighting;480;490;10;200
WWE SmackDown vs. Raw 2010;DS;2009;Fighting;350;140;0;50
WWE SmackDown vs. Raw 2010;Wii;2009;Fighting;510;170;0;70
WWE SmackDown vs. Raw 2011;PSP;2010;Fighting;220;310;0;170
WWE SmackDown vs. Raw 2011;X360;2010;Fighting;440;360;0;80
WWE SmackDown vs. Raw 2011;Wii;2010;Fighting;300;130;0;40
WWE SmackDown vs. Raw 2011;PS3;2010;Fighting;440;460;10;180
WWE SmackDown vs. Raw 2011;PS2;2010;Fighting;240;70;0;70
WWE SmackDown! Here Comes the Pain;PS2;2003;Fighting;1320;1060;40;380
WWE SmackDown! Shut Your Mouth;PS2;2002;Sports;1450;1130;70;380
WWE SmackDown! vs. RAW 2006;PS2;2005;Fighting;1450;1110;40;330
WWE SmackDown! vs. RAW 2006;PSP;2005;Fighting;360;10;0;30
WWE SmackDown! vs. Raw;PS2;2002;Fighting;1320;1080;40;390
WWE Survivor Series;GBA;2004;Fighting;90;40;0;0
WWE WrestleMania 21;XB;2005;Fighting;340;100;0;20
WWE Wrestlemania X8;GC;2002;Fighting;380;100;0;10
WWE Wrestlemania XIX;GC;2003;Fighting;260;70;0;10
WWF Attitude;N64;1999;Fighting;570;130;0;10
WWF Attitude;PS;1998;Fighting;1270;420;0;70
WWF No Mercy;N64;2000;Fighting;1200;270;20;20
WWF Raw;XB;2002;Fighting;400;130;0;20
WWF SmackDown!;PS;2000;Fighting;2010;1350;60;160
WWF SmackDown! 2: Know Your Role;PS;2000;Fighting;1760;1210;70;160
WWF SmackDown! Just Bring It;PS2;2001;Fighting;1190;1150;40;410
WWF War Zone;PS;1998;Fighting;2470;760;0;130
WWF War Zone;N64;1998;Fighting;1080;240;0;20
WWF WrestleMania 2000;N64;1999;Fighting;1200;250;20;20
WWF Wrestlemania: The Arcade Game;PS;1995;Fighting;30;20;0;0
WWF in Your House;PS;1996;Fighting;350;240;0;40
WWII Aces;Wii;2008;Simulation;270;0;0;20
Wacky Races: Crash & Dash;DS;2008;Racing;190;0;0;10
Wacky Races: Crash & Dash;Wii;2008;Racing;270;10;0;20
Wacky World of Sports;Wii;2009;Sports;80;0;0;10
Wade Hixton's Counter Punch;GBA;2004;Sports;10;0;0;0
Wakeboarding Unleashed Featuring Shaun Murray;PS2;2003;Sports;80;60;0;20
Wakeboarding Unleashed Featuring Shaun Murray;XB;2003;Sports;40;10;0;0
Wakeboarding Unleashed Featuring Shaun Murray;GBA;2003;Sports;10;10;0;0
Walk it Out!;Wii;2010;Sports;360;60;0;40
Wall-E;PSP;2008;Platform;290;220;0;140
Wall-E;PS3;2008;Platform;120;210;0;80
Wall-E;PC;2008;Platform;0;10;0;0
Wall-E;X360;2008;Platform;290;260;0;70
Wall-E;DS;2008;Platform;460;830;0;170
Wall-E;Wii;2008;Platform;510;400;0;110
Wall-E;PS2;2008;Platform;210;0;0;540
Wallace & Gromit in Project Zoo;XB;2003;Platform;20;10;0;0
Wallace & Gromit in Project Zoo;PS2;2003;Platform;110;90;0;30
Wallace & Gromit in Project Zoo;GC;2003;Platform;50;10;0;0
Wallace & Gromit: Curse of the Were-Rabbit;PS2;2005;Adventure;60;50;0;20
Wallace & Gromit: Curse of the Were-Rabbit;XB;2005;Adventure;10;0;0;0
Walt Disney Pictures Presents Enchanted;DS;2007;Platform;40;10;0;10
Walt Disney Pictures Presents: The Wild;GBA;2006;Platform;90;30;0;0
Walt Disney World Quest: Magical Racing Tour;PS;2000;Racing;250;170;0;30
Walt Disney's The Jungle Book: Rhythm N'Groove;PS2;2003;Misc;120;100;0;30
Walt Disney's The Jungle Book: Rhythm N'Groove;PS;2000;Misc;50;30;0;10
Wand of Fortune;PS2;2009;Adventure;0;0;10;0
Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue;PSP;2012;Adventure;0;0;30;0
Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku;PSP;2011;Adventure;0;0;30;0
Wand of Fortune Portable;PSP;2010;Adventure;0;0;10;0
Wand of Fortune R;PSV;2016;Adventure;0;0;10;0
Wand of Fortune: Mirai e no Prologue;PS2;2010;Adventure;0;0;10;0
Wand of Fortune: Mirai e no Prologue Portable;PSP;2010;Adventure;0;0;10;0
Wangan Midnight;PS3;2007;Racing;0;0;30;0
Wangan Midnight Portable;PSP;2007;Racing;0;0;20;0
Wantame Fortune Channel;DS;2007;Misc;0;0;60;0
Wantame Music Channel: Doko Demo Style;DS;2007;Misc;0;0;130;0
Wanted: Weapons of Fate;PS3;2009;Shooter;140;100;10;50
Wanted: Weapons of Fate;X360;2009;Shooter;170;150;0;40
Wappy Dog;DS;2011;Simulation;270;0;0;20
War Gods;N64;1997;Fighting;230;60;0;0
War Gods;PS;1996;Fighting;10;10;0;0
War Leaders: Clash of Nations;PC;2009;Strategy;0;20;0;0
War for the Overworld;PC;2015;Strategy;0;10;0;0
War of the Monsters;PS2;2003;Fighting;260;200;0;70
WarCraft II: The Dark Saga;PS;1997;Strategy;180;120;0;20
WarJetz;PS2;2001;Shooter;20;20;0;10
WarTech: Senko no Ronde;X360;2006;Fighting;40;0;0;0
Warcraft II: Tides of Darkness;PC;1995;Strategy;1700;2270;0;230
Warcraft III: Reign of Chaos;PC;2002;Strategy;30;80;0;20
Warcraft III: The Frozen Throne;PC;2003;Strategy;580;870;0;90
Warcraft: Orcs & Humans;PC;1994;Strategy;890;1080;0;110
Warhammer 40,000: Dawn of War;PC;2004;Strategy;10;30;0;10
Warhammer 40,000: Dawn of War II;PC;2009;Strategy;0;450;0;20
Warhammer 40,000: Dawn of War II - Chaos Rising;PC;2010;Strategy;80;10;0;10
Warhammer 40,000: Dawn of War II - Retribution;PC;2011;Strategy;0;60;0;20
Warhammer 40,000: Dawn of War: Soulstorm;PC;2008;Strategy;0;20;0;0
Warhammer 40,000: Fire Warrior;PS2;2003;Shooter;80;60;0;20
Warhammer 40,000: Space Marine;PC;2011;Shooter;90;90;0;30
Warhammer 40,000: Space Marine;PS3;2011;Shooter;130;250;0;90
Warhammer 40,000: Space Marine;X360;2011;Shooter;250;270;0;60
Warhammer 40,000: Squad Command;DS;2007;Strategy;50;10;0;10
Warhammer 40,000: Squad Command;PSP;2007;Strategy;110;140;0;80
Warhammer Online: Age of Reckoning;PC;2008;Role-Playing;0;20;0;0
Warhammer: Battle For Atluma;PSP;2006;Action;50;0;0;10
Warhammer: Battle March;X360;2008;Strategy;90;20;0;10
Warhammer: Dark Omen;PS;1998;Strategy;20;10;0;0
Warhammer: Mark of Chaos;PC;2006;Strategy;0;20;0;0
Warhammer: Shadow of the Horned Rat;PS;1996;Strategy;110;70;0;10
Warhawk;PS3;2007;Simulation;490;390;0;170
Warhawk;PS;1995;Simulation;250;170;0;30
Wario Land 3;GB;2000;Platform;1110;510;340;230
Wario Land 4;GBA;2001;Platform;900;730;540;90
Wario Land II;GB;1997;Platform;700;350;390;40
Wario Land II (GBC);GB;1998;Platform;0;0;380;0
Wario Land: Shake It!;Wii;2008;Platform;600;310;150;110
Wario World;GC;2003;Platform;340;90;0;10
Wario: Master of Disguise;DS;2007;Platform;280;20;330;30
WarioWare D.I.Y.;DS;2009;Misc;180;190;200;40
WarioWare Touched!;DS;2004;Puzzle;520;450;1210;130
WarioWare, Inc.: Mega MicroGame$;GBA;2003;Puzzle;400;110;700;20
WarioWare, Inc.: Mega Party Game$;GC;2003;Puzzle;200;50;440;20
WarioWare: Smooth Moves;Wii;2006;Puzzle;870;1060;730;260
Warpath: Jurassic Park;PS;1998;Fighting;150;100;0;20
Warriors Orochi;PSP;2008;Action;20;0;180;0
Warriors Orochi;PS2;2007;Action;110;90;640;30
Warriors Orochi;X360;2007;Action;170;10;0;20
Warriors Orochi 2;PSP;2008;Action;60;0;220;10
Warriors Orochi 2;X360;2008;Action;40;0;10;0
Warriors Orochi 2;PS2;2008;Action;60;50;0;20
Warriors Orochi 2 (JP sales);PS2;2008;Action;0;0;400;0
Warriors Orochi 3;X360;2011;Action;90;30;30;10
Warriors Orochi 3;PS3;2011;Action;0;40;570;10
Warriors Orochi 3;PSP;2012;Action;0;0;110;0
Warriors Orochi 3;PS4;2014;Action;40;50;40;20
Warriors Orochi 3;PSV;2013;Action;0;0;70;0
Warriors Orochi 3;XOne;2014;Action;10;30;0;0
Warriors Orochi 3 Hyper;WiiU;2012;Action;40;20;20;10
Warriors of Might and Magic;PS;2001;Adventure;70;50;0;10
Warriors of Might and Magic;PS2;2001;Adventure;90;70;0;20
Warriors of the Lost Empire;PSP;2007;Role-Playing;50;0;0;10
Warriors of the Lost Empire (JP sales);PSP;2007;Role-Playing;0;0;20;0
Warriors: Legends of Troy;X360;2011;Action;0;40;10;10
Warriors: Legends of Troy;PS3;2011;Action;60;50;70;20
Warship Gunner 2;PS2;2006;Simulation;10;10;0;0
Warship Gunner 2 Portable;PSP;2009;Simulation;0;0;20;0
Warzone 2100;PS;1999;Strategy;2790;1890;0;330
Wasteland 2;PC;2015;Role-Playing;20;60;0;10
Wasteland 2;PS4;2015;Role-Playing;70;0;10;20
Wasteland 2;XOne;2015;Role-Playing;40;10;0;0
Watashi no Relaxuma;DS;2007;Simulation;0;0;40;0
Watch Dogs;PS4;2014;Action;1400;1860;110;770
Watch Dogs;PS3;2014;Action;560;890;100;370
Watch Dogs;WiiU;2014;Action;80;50;0;10
Watch Dogs;X360;2014;Action;720;450;10;110
Watch Dogs;PC;2014;Action;140;260;0;50
Watch Dogs;XOne;2014;Action;900;530;0;130
Watchmen: The End is Nigh - The Complete Experience;PS3;2009;Action;80;70;0;20
Watchmen: The End is Nigh Part 1 & 2;X360;2009;Action;90;0;0;10
Water Sports;Wii;2009;Action;50;40;0;10
Wave Race 64;N64;1996;Racing;1980;580;340;40
Wave Race: Blue Storm;GC;2001;Racing;400;100;90;20
Wave Rally;PS2;2001;Racing;130;100;0;30
Way of the Samurai;PS2;2002;Action;130;100;250;30
Way of the Samurai 2;PS2;2003;Action;50;40;230;10
Way of the Samurai 2 Portable;PSP;2009;Action;0;0;40;0
Way of the Samurai 3;X360;2009;Action;120;50;20;20
Way of the Samurai 3;PS3;2008;Action;180;80;220;40
Way of the Samurai 4;PS3;2011;Action;0;30;160;10
Wayne Gretzky's 3D Hockey;N64;1996;Sports;490;30;0;0
Wayne Gretzky's 3D Hockey '98;N64;1997;Sports;230;20;0;0
Wayne Gretzky's 3D Hockey '98;PS;1997;Sports;30;20;0;0
We Cheer;Wii;2008;Simulation;480;0;0;40
We Cheer 2;Wii;2009;Simulation;240;0;0;20
We Dance;Wii;2011;Misc;0;170;0;20
We Love Golf!;Wii;2007;Sports;200;10;30;20
We Love Katamari;PS2;2005;Puzzle;260;200;0;70
We Sing;Wii;2009;Misc;0;690;0;90
We Sing 80s;Wii;2012;Misc;0;10;0;0
We Sing Deutsche Hits;Wii;2011;Misc;0;310;0;50
We Sing Encore;Wii;2010;Misc;0;410;0;60
We Sing Pop!;Wii;2012;Misc;80;190;0;30
We Sing Robbie Williams;Wii;2010;Misc;0;190;0;30
We Sing Rock!;Wii;2011;Misc;0;70;0;10
We Sing UK Hits;Wii;2011;Misc;0;160;0;20
We Ski;Wii;2008;Sports;990;420;140;150
We Ski & Snowboard;Wii;2008;Sports;380;290;150;80
We Wish You A Merry Christmas;Wii;2009;Action;140;40;0;20
Wedding Dash;DS;2009;Action;200;0;0;10
Wedding Planner: Dream Weddings Guaranteed;DS;2010;Simulation;0;10;0;0
Weiss Schwarz Portable;PSP;2011;Strategy;0;0;100;0
Western Riding Academy;DS;2010;Simulation;60;0;0;0
Wet;PS3;2009;Shooter;220;270;10;110
Wetrix;N64;1998;Puzzle;60;20;0;0
Whac-A-Mole;GBA;2005;Puzzle;10;0;0;0
Whac-A-Mole;DS;2005;Puzzle;70;0;0;10
Whacked!;XB;2002;Misc;70;20;0;0
What Did I Do to Deserve This, My Lord!? 2;PSP;2008;Role-Playing;50;0;180;10
What's Cooking? Jamie Oliver;DS;2008;Simulation;200;10;0;20
Wheel of Fortune;N64;1997;Misc;200;50;0;0
Wheel of Fortune;PS;1998;Misc;990;220;0;40
Wheel of Fortune;DS;2010;Misc;410;0;0;30
Wheel of Fortune;Wii;2010;Misc;890;40;0;60
Wheel of Fortune: 2nd Edition;PS;2000;Misc;230;160;0;30
Where the Wild Things Are;PS3;2009;Platform;90;10;0;10
Where the Wild Things Are;X360;2009;Platform;100;0;0;10
Where the Wild Things Are;DS;2009;Platform;130;0;0;10
Where the Wild Things Are;Wii;2009;Platform;110;0;0;10
Where's Waldo? The Fantastic Journey;DS;2009;Adventure;200;0;0;20
Where's Waldo? The Fantastic Journey;Wii;2009;Adventure;180;0;0;10
Whiplash;XB;2003;Racing;40;10;0;0
Whiplash;PS2;2003;Racing;60;50;0;20
Whirl Tour;GC;2002;Sports;40;10;0;0
Whirl Tour;PS2;2002;Sports;110;90;0;30
White Album 2: Shiawase no Mukougawa;PS3;2012;Adventure;0;0;40;0
White Album 2: Shiawase no Mukougawa;PSV;2013;Adventure;0;0;20;0
White Album: Tsuzurareru Fuyu no Omoide;PS3;2010;Adventure;0;0;50;0
White Knight Chronicles II;PS3;2010;Role-Playing;230;90;270;50
White Knight Chronicles: International Edition;PS3;2008;Role-Playing;330;160;360;80
White Knight Chronicles: Origins;PSP;2011;Role-Playing;0;40;90;20
Whiteout;PS2;2002;Racing;10;10;0;0
Whiteout;XB;2002;Racing;20;10;0;0
