index;Name;Platform;Year;Genre;Sales_NA;Sales_EU;Sales_JP;Sales_Others;Global_Sales
12240;Sin and Punishment;N64;2000;Shooter;0.0;0.0;0.13;0.0;0.13
12241;Sin and Punishment: Star Successor;Wii;2009;Shooter;0.2;0.14;0.06;0.04;0.44
12242;Sing Party;WiiU;2012;Misc;0.13;0.12;0.0;0.02;0.27
12243;Sing4: The Hits Edition;Wii;2011;Misc;0.18;0.0;0.0;0.01;0.19
12244;SingStar;PS3;2007;Misc;0.45;0.58;0.0;0.13;1.16
12245;SingStar;PS2;2004;Misc;0.0;1.37;0.0;0.49;1.86
12246;SingStar '80s;PS2;2005;Misc;0.27;0.02;0.0;1.02;1.31
12247;SingStar '90s;PS2;2007;Misc;0.1;0.59;0.0;0.18;0.87
12248;SingStar Abba;PS3;2008;Misc;0.27;0.51;0.0;0.17;0.95
12249;SingStar Abba;PS2;2008;Misc;0.23;0.04;0.0;1.09;1.36
12250;SingStar Amped;PS2;2007;Misc;0.23;0.18;0.0;0.06;0.47
12251;SingStar Anthems;PS2;2006;Misc;0.0;0.68;0.0;0.2;0.88
12252;SingStar Apres-Ski Party 2;PS3;2010;Misc;0.0;0.07;0.0;0.02;0.09
12253;SingStar Chartbreaker;PS3;2009;Misc;0.0;0.02;0.0;0.01;0.03
12254;SingStar Country;PS2;2008;Misc;0.14;0.11;0.0;0.04;0.29
12255;SingStar Dance;PS3;2010;Misc;0.09;0.32;0.0;0.12;0.53
12256;SingStar Fussballhits;PS3;2010;Misc;0.0;0.02;0.0;0.01;0.03
12257;SingStar Guitar;PS3;2010;Misc;0.0;0.08;0.0;0.02;0.1
12258;SingStar Latino;PS3;2009;Misc;0.11;0.0;0.0;0.01;0.12
12259;SingStar Latino;PS2;2007;Misc;0.07;0.05;0.0;0.02;0.14
12260;SingStar Legends;PS2;2006;Misc;0.12;0.75;0.0;0.23;1.1
12261;SingStar Mallorca Party;PS3;2009;Misc;0.0;0.04;0.0;0.02;0.06
12262;SingStar Motown;PS3;2009;Misc;0.0;0.16;0.0;0.02;0.18
12263;SingStar Motown;PS2;2009;Misc;0.0;0.06;0.0;0.38;0.44
12264;SingStar Party;PS2;2004;Misc;0.0;1.04;0.0;0.31;1.35
12265;SingStar Pop;PS2;2007;Misc;0.04;1.08;0.0;0.32;1.44
12266;SingStar Pop Edition;PS3;2009;Misc;0.0;0.19;0.0;0.05;0.24
12267;SingStar Pop Hits;PS2;2007;Misc;0.0;0.5;0.0;0.15;0.65
12268;SingStar Pop Vol.2;PS2;2008;Misc;0.09;0.07;0.0;0.02;0.18
12269;SingStar Queen;PS2;2009;Misc;0.08;0.12;0.0;0.44;0.64
12270;SingStar Queen;PS3;2009;Misc;0.11;0.26;0.0;0.08;0.45
12271;SingStar R&B;PS2;2007;Misc;0.0;0.05;0.0;0.6;0.65
12272;SingStar Rocks!;PS2;2006;Misc;0.0;0.84;0.0;0.25;1.09
12273;SingStar Singalong With Disney;PS2;2008;Misc;0.0;0.04;0.0;0.57;0.61
12274;SingStar Summer Party;PS2;2008;Misc;0.0;0.06;0.0;0.48;0.54
12275;SingStar Take That;PS2;2009;Misc;0.0;0.06;0.0;0.39;0.45
12276;SingStar Take That;PS3;2009;Misc;0.0;0.3;0.0;0.03;0.33
12277;SingStar Vol. 2;PS3;2008;Misc;0.29;0.4;0.0;0.13;0.82
12278;SingStar Vol. 3;PS3;2008;Misc;0.0;0.11;0.0;0.03;0.14
12279;SingStar: Back to the 80s;PS3;2011;Misc;0.0;0.16;0.0;0.05;0.21
12280;SingStar: Made In Germany;PS3;2009;Misc;0.0;0.07;0.0;0.02;0.09
12281;Singstar: Ultimate Party;PS4;2014;Misc;0.0;0.16;0.0;0.03;0.19
12282;Singstar: Ultimate Party;PS3;2014;Misc;0.0;0.12;0.0;0.02;0.14
12283;Singularity;PC;2010;Shooter;0.0;0.04;0.0;0.01;0.05
12284;Sins of a Solar Empire;PC;2008;Strategy;0.0;0.02;0.0;0.01;0.03
12285;Sins of a Solar Empire: Trinity;PC;2010;Strategy;0.0;0.03;0.0;0.01;0.04
12286;Siren;PS2;2003;Adventure;0.09;0.07;0.0;0.02;0.18
12287;Siren: Blood Curse;PS3;2008;Action;0.0;0.17;0.09;0.02;0.28
12288;Sitting Ducks;PS2;2003;Platform;0.03;0.02;0.0;0.01;0.06
12289;Sitting Ducks;GBA;2003;Platform;0.02;0.01;0.0;0.0;0.03
12290;Six Flags Fun Park;DS;2008;Misc;0.17;0.0;0.0;0.01;0.18
12291;Six Flags Fun Park;Wii;2009;Misc;0.28;0.1;0.0;0.04;0.42
12292;Skate;X360;2007;Sports;0.62;0.04;0.0;0.06;0.72
12293;Skate;PS3;2007;Sports;0.29;0.05;0.0;0.04;0.38
12294;Skate 2;X360;2009;Sports;0.82;0.17;0.01;0.09;1.09
12295;Skate 2;PS3;2009;Sports;0.46;0.26;0.01;0.12;0.85
12296;Skate 3;X360;2010;Sports;1.46;0.98;0.0;0.24;2.68
12297;Skate 3;PS3;2010;Sports;0.79;0.94;0.0;0.35;2.08
12298;Skate City Heroes;Wii;2008;Sports;0.11;0.0;0.0;0.01;0.12
12299;Skate it;DS;2008;Sports;0.14;0.02;0.0;0.01;0.17
12300;Skate it;Wii;2008;Sports;0.51;0.04;0.0;0.05;0.6
12301;Skeleton Warriors;PS;1996;Platform;0.04;0.03;0.0;0.01;0.08
12302;Ski Region Simulator;PC;2011;Simulation;0.0;0.05;0.0;0.01;0.06
12303;Ski and Shoot;Wii;2008;Sports;0.04;0.04;0.0;0.01;0.09
12304;Ski-Doo Snowmobile Challenge;X360;2009;Racing;0.03;0.0;0.0;0.0;0.03
12305;Ski-Doo Snowmobile Challenge;PS3;2009;Racing;0.1;0.0;0.0;0.01;0.11
12306;Ski-Doo Snowmobile Challenge;Wii;2009;Racing;0.08;0.0;0.0;0.01;0.09
12307;Skies of Arcadia;DC;2000;Role-Playing;0.0;0.0;0.09;0.0;0.09
12308;Skies of Arcadia Legends;GC;2002;Role-Playing;0.17;0.04;0.0;0.01;0.22
12309;SkullMonkeys;PS;1998;Platform;0.07;0.05;0.0;0.01;0.13
12310;Sky Dancers;GBA;2005;Action;0.02;0.01;0.0;0.0;0.03
12311;Sky Gunner;PS2;2001;Action;0.04;0.03;0.0;0.01;0.08
12312;Sky Odyssey;PS2;2000;Simulation;0.16;0.12;0.0;0.04;0.32
12313;Skydiving Extreme;PS;2001;Sports;0.04;0.03;0.0;0.01;0.08
12314;Skylanders Giants;PS3;2012;Action;0.35;0.52;0.0;0.22;1.09
12315;Skylanders Giants;3DS;2012;Action;0.12;0.01;0.0;0.01;0.14
12316;Skylanders Giants;WiiU;2012;Action;0.23;0.12;0.0;0.04;0.39
12317;Skylanders Giants;Wii;2012;Action;1.56;0.88;0.0;0.22;2.66
12318;Skylanders Giants;X360;2012;Action;0.75;0.45;0.0;0.11;1.31
12319;Skylanders SWAP Force;XOne;2013;Platform;0.22;0.06;0.0;0.02;0.3
12320;Skylanders SWAP Force;Wii;2013;Platform;1.32;0.83;0.0;0.2;2.35
12321;Skylanders SWAP Force;PS3;2013;Platform;0.43;0.44;0.0;0.2;1.07
12322;Skylanders SWAP Force;3DS;2013;Platform;0.1;0.12;0.0;0.02;0.24
12323;Skylanders SWAP Force;PS4;2013;Platform;0.2;0.12;0.0;0.05;0.37
12324;Skylanders SWAP Force;X360;2013;Platform;0.86;0.36;0.0;0.11;1.33
12325;Skylanders SWAP Force;WiiU;2013;Platform;0.4;0.15;0.0;0.06;0.61
12326;Skylanders: Spyro's Adventure;X360;2011;Action;0.53;0.35;0.0;0.1;0.98
12327;Skylanders: Spyro's Adventure;Wii;2011;Action;1.4;1.14;0.0;0.31;2.85
12328;Skylanders: Spyro's Adventure;PS3;2011;Action;0.39;0.4;0.0;0.16;0.95
12329;Skylanders: Spyro's Adventure;PC;2011;Action;0.05;0.03;0.0;0.01;0.09
12330;Skylanders: Spyro's Adventure;3DS;2011;Action;0.32;0.2;0.0;0.05;0.57
12331;Skylanders: SuperChargers;PS3;2015;Action;0.15;0.18;0.0;0.06;0.39
12332;Skylanders: SuperChargers;Wii;2015;Action;0.05;0.19;0.0;0.02;0.26
12333;Skylanders: SuperChargers;X360;2015;Action;0.24;0.18;0.0;0.04;0.46
12334;Skylanders: SuperChargers;PS4;2015;Action;0.17;0.08;0.0;0.05;0.3
12335;Skylanders: SuperChargers;WiiU;2015;Action;0.25;0.18;0.0;0.04;0.47
12336;Skylanders: SuperChargers;XOne;2015;Action;0.16;0.05;0.0;0.02;0.23
12337;Skylanders: SuperChargers;3DS;2015;Action;0.05;0.06;0.0;0.01;0.12
12338;Skylanders: Trap Team;WiiU;2014;Action;0.39;0.25;0.0;0.06;0.7
12339;Skylanders: Trap Team;XOne;2014;Action;0.25;0.07;0.0;0.03;0.35
12340;Skylanders: Trap Team;PS3;2014;Action;0.24;0.33;0.0;0.12;0.69
12341;Skylanders: Trap Team;PS4;2014;Action;0.18;0.17;0.0;0.07;0.42
12342;Skylanders: Trap Team;X360;2014;Action;0.54;0.31;0.0;0.08;0.93
12343;Skylanders: Trap Team;Wii;2014;Action;0.42;0.54;0.0;0.08;1.04
12344;Skylanders: Trap Team;3DS;2014;Action;0.14;0.1;0.0;0.02;0.26
12345;Slam 'n Jam '96 featuring Magic & Kareem;PS;1995;Sports;0.04;0.03;0.0;0.01;0.08
12346;Slam Dunk SD Heat Up!!;SNES;1995;Sports;0.0;0.0;0.05;0.0;0.05
12347;Slam Dunk: Yonkyo Taiketsu!!;SNES;1994;Sports;0.0;0.0;0.27;0.0;0.27
12348;Slayers;SNES;1994;Role-Playing;0.0;0.0;0.12;0.0;0.12
12349;Slayers Royal;PS;1998;Role-Playing;0.0;0.0;0.08;0.01;0.09
12350;Slayers Royal 2;SAT;1998;Role-Playing;0.0;0.0;0.08;0.0;0.08
12351;Sled Shred featuring the Jamaican Bobsled Team;Wii;2010;Sports;0.05;0.0;0.0;0.0;0.05
12352;Sled Storm;PS2;2002;Racing;0.22;0.17;0.0;0.06;0.45
12353;Sled Storm;PS;1998;Racing;0.9;0.61;0.0;0.11;1.62
12354;Sleeping Dogs;PC;2012;Action;0.06;0.05;0.0;0.02;0.13
12355;Sleeping Dogs;X360;2012;Action;0.38;0.41;0.01;0.08;0.88
12356;Sleeping Dogs;PS4;2014;Action;0.16;0.2;0.0;0.07;0.43
12357;Sleeping Dogs;XOne;2014;Action;0.1;0.09;0.0;0.02;0.21
12358;Sleeping Dogs;PS3;2012;Action;0.31;0.5;0.05;0.19;1.05
12359;Sleepover Party;Wii;2009;Misc;0.03;0.0;0.0;0.0;0.03
12360;Slide Adventure: Mag Kid;DS;2007;Action;0.0;0.0;0.01;0.0;0.01
12361;Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan;3DS;2011;Role-Playing;0.0;0.0;0.13;0.0;0.13
12362;Slime MoriMori Dragon Quest: Shougeki No Shippo Dan;GBA;2003;Adventure;0.0;0.0;0.36;0.01;0.37
12363;Sloane to MacHale no Nazo no Monogatari;DS;2009;Puzzle;0.0;0.0;0.2;0.0;0.2
12364;Sloane to MacHale no Nazo no Monogatari 2;DS;2009;Puzzle;0.0;0.0;0.09;0.0;0.09
12365;Slotter Mania P: Tetsuya Shinjuku vs Ueno;PSP;2010;Misc;0.0;0.0;0.01;0.0;0.01
12366;Sly 2: Band of Thieves;PS3;2010;Platform;0.0;0.05;0.0;0.02;0.07
12367;Sly 2: Band of Thieves;PS2;2004;Platform;0.88;0.69;0.0;0.23;1.8
12368;Sly 3: Honor Among Thieves;PS2;2005;Platform;0.69;0.03;0.0;0.11;0.83
12369;Sly Cooper and the Thievius Raccoonus;PS2;2002;Platform;1.03;0.14;0.0;0.04;1.21
12370;Sly Cooper: Thieves in Time;PSV;2013;Platform;0.16;0.06;0.0;0.05;0.27
12371;Sly Cooper: Thieves in Time;PS3;2013;Platform;0.35;0.13;0.0;0.08;0.56
12372;Small Soldiers;PS;1998;Platform;0.34;0.23;0.0;0.04;0.61
12373;Smart Bomb;PSP;2005;Puzzle;0.07;0.0;0.0;0.01;0.08
12374;Smart Boy's Gameroom;DS;2007;Misc;0.12;0.0;0.0;0.01;0.13
12375;Smart Boy's Toys Club;DS;2008;Misc;0.06;0.0;0.0;0.0;0.06
12376;Smart Boy's Winter Wonderland;DS;2008;Misc;0.01;0.0;0.0;0.0;0.01
12377;Smart Girl's Party Game;DS;2008;Misc;0.31;0.0;0.0;0.02;0.33
12378;Smart Girl's Playhouse;DS;2007;Misc;0.24;0.0;0.0;0.02;0.26
12379;Smart Girl's Winter Wonderland;DS;2008;Misc;0.03;0.0;0.0;0.0;0.03
12380;Smart Kid's Mega Game Mix;DS;2009;Misc;0.01;0.0;0.0;0.0;0.01
12381;Smart Kid's Party Fun Pak;DS;2008;Misc;0.05;0.0;0.0;0.0;0.05
12382;Smarty Pants;Wii;2007;Misc;0.53;0.76;0.0;0.16;1.45
12383;Smash Cars;PS2;2003;Racing;0.06;0.04;0.0;0.01;0.11
12384;Smash Court Tennis 3;PSP;2007;Sports;0.01;0.01;0.01;0.01;0.04
12385;Smash Court Tennis 3;X360;2007;Sports;0.08;0.02;0.0;0.01;0.11
12386;Smash Court Tennis Pro Tournament;PS2;2002;Sports;0.08;0.07;0.0;0.02;0.17
12387;Smash Court Tennis Pro Tournament 2;PS2;2004;Sports;0.06;0.05;0.0;0.02;0.13
12388;Smashing Drive;GBA;2004;Racing;0.02;0.01;0.0;0.0;0.03
12389;Smashing Drive;XB;2002;Racing;0.03;0.01;0.0;0.0;0.04
12390;Smile PreCure! Let's Go! Marchen World;3DS;2012;Action;0.0;0.0;0.06;0.0;0.06
12391;Smiley World: Island Challenge;DS;2009;Puzzle;0.01;0.0;0.0;0.0;0.01
12392;Smuggler's Run;PS2;2000;Racing;0.77;0.6;0.0;0.2;1.57
12393;Smuggler's Run;GBA;2002;Racing;0.01;0.0;0.0;0.0;0.01
12394;Smuggler's Run: Warzones;GC;2002;Misc;0.06;0.02;0.0;0.0;0.08
12395;Smurf: Rescue In Gargamel's Castle;2600;1981;Action;0.55;0.03;0.0;0.01;0.59
12396;Sneakers;XB;2002;Puzzle;0.07;0.02;0.0;0.0;0.09
12397;Sniper Elite;XB;2005;Shooter;0.07;0.02;0.0;0.0;0.09
12398;Sniper Elite;Wii;2010;Shooter;0.08;0.03;0.0;0.01;0.12
12399;Sniper Elite;PS2;2005;Shooter;0.1;0.07;0.0;0.02;0.19
12400;Sniper Elite;PC;2005;Shooter;0.0;0.01;0.0;0.0;0.01
12401;Sniper Elite 3;PS4;2014;Shooter;0.22;0.33;0.0;0.13;0.68
12402;Sniper Elite 3;XOne;2014;Shooter;0.19;0.11;0.0;0.03;0.33
12403;Sniper Elite 3;X360;2014;Shooter;0.16;0.14;0.0;0.03;0.33
12404;Sniper Elite 3;PS3;2014;Shooter;0.1;0.15;0.0;0.06;0.31
12405;Sniper Elite V2;WiiU;2013;Shooter;0.0;0.02;0.0;0.0;0.02
12406;Sniper Elite V2;PS3;2012;Shooter;0.38;0.39;0.06;0.15;0.98
12407;Sniper Elite V2;X360;2012;Shooter;0.46;0.29;0.02;0.07;0.84
12408;Sniper: Art of Victory;PC;2008;Shooter;0.0;0.45;0.0;0.03;0.48
12409;Sniper: Ghost Warrior;PC;2010;Shooter;0.0;0.13;0.0;0.03;0.16
12410;Sniper: Ghost Warrior;PS3;2011;Shooter;0.26;0.36;0.04;0.14;0.8
12411;Sniper: Ghost Warrior;X360;2010;Shooter;0.54;0.51;0.0;0.12;1.17
12412;Sniper: Ghost Warrior 2;PC;2013;Shooter;0.02;0.05;0.0;0.01;0.08
12413;Sniper: Ghost Warrior 2;PS3;2013;Shooter;0.05;0.19;0.03;0.07;0.34
12414;Sniper: Ghost Warrior 2;X360;2013;Shooter;0.06;0.13;0.0;0.02;0.21
12415;SnoCross Championship Racing;PS;1999;Racing;0.52;0.35;0.0;0.06;0.93
12416;Snood;GBA;2001;Puzzle;0.09;0.03;0.0;0.0;0.12
12417;Snood 2: On Vacation;GBA;2005;Puzzle;0.01;0.0;0.0;0.0;0.01
12418;Snood 2: On Vacation;DS;2005;Puzzle;0.09;0.0;0.0;0.01;0.1
12419;Snoopy vs the Red Baron;PSP;2006;Adventure;0.04;0.0;0.0;0.0;0.04
12420;Snow Portable;PSP;2007;Adventure;0.0;0.0;0.02;0.0;0.02
12421;Snowboard Kids;N64;1996;Sports;0.16;0.04;0.0;0.0;0.2
12422;Snowboard Kids 2;N64;1999;Sports;0.09;0.02;0.0;0.0;0.11
12423;Snowboarding;PS;2000;Sports;0.16;0.11;0.0;0.02;0.29
12424;So Blonde;PC;2008;Adventure;0.0;0.02;0.0;0.0;0.02
12425;So-Ra-No-Wo-To: Otome no Gojuusou;PSP;2010;Adventure;0.0;0.0;0.02;0.0;0.02
12426;Soccer;NES;1985;Sports;0.18;0.23;1.53;0.02;1.96
12427;Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!;PS2;2002;Sports;0.0;0.0;0.55;0.0;0.55
12428;Soccer Tsuku DS: World Challenge 2010;DS;2010;Sports;0.0;0.0;0.13;0.0;0.13
12429;Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou;DC;2000;Sports;0.0;0.0;0.18;0.0;0.18
12430;Soccer Tsuku: Pro Soccer Club o Tsukurou!;PSV;2013;Sports;0.0;0.0;0.07;0.0;0.07
12431;Soccer Tsuku: Pro Soccer Club o Tsukurou!;PS3;2013;Sports;0.0;0.0;0.13;0.0;0.13
12432;Sokukoku no Kusabi: Hiiro no Kakera 3 Portable;PSP;2010;Adventure;0.0;0.0;0.03;0.0;0.03
12433;Sol Trigger;PSP;2012;Role-Playing;0.0;0.0;0.1;0.0;0.1
12434;SolarStriker;GB;1989;Shooter;0.4;0.39;0.36;0.04;1.19
12435;Solaris;2600;1986;Shooter;0.35;0.02;0.0;0.0;0.37
12436;Solatorobo: Red the Hunter;DS;2010;Role-Playing;0.08;0.04;0.07;0.01;0.2
12437;Soldier of Fortune II: Double Helix;XB;2003;Shooter;0.17;0.05;0.0;0.01;0.23
12438;Soldier of Fortune: Gold Edition;PS2;2001;Shooter;0.27;0.21;0.0;0.07;0.55
12439;Soldier of Fortune: Payback;PS3;2007;Shooter;0.12;0.02;0.0;0.01;0.15
12440;Soldier of Fortune: Payback;X360;2007;Shooter;0.18;0.01;0.0;0.01;0.2
12441;Solitaire & Mahjong;Wii;2009;Puzzle;0.11;0.0;0.0;0.01;0.12
12442;Solitaire Overload;DS;2007;Misc;0.39;0.0;0.0;0.03;0.42
12443;Solitaire Overload Plus;DS;2010;Misc;0.16;0.0;0.0;0.01;0.17
12444;Soma Bringer;DS;2008;Role-Playing;0.0;0.0;0.11;0.0;0.11
12445;Song of the Deep;PS4;2016;Action;0.05;0.0;0.0;0.01;0.06
12446;Song of the Deep;PC;2016;Action;0.02;0.0;0.0;0.0;0.02
12447;Song of the Deep;XOne;2016;Action;0.03;0.0;0.0;0.0;0.03
12448;SoniPro;3DS;2014;Adventure;0.0;0.0;0.01;0.0;0.01
12449;Sonic & All-Stars Racing Transformed;X360;2012;Racing;0.2;0.37;0.0;0.06;0.63
12450;Sonic & All-Stars Racing Transformed;PSV;2012;Racing;0.12;0.25;0.0;0.11;0.48
12451;Sonic & All-Stars Racing Transformed;PS3;2012;Racing;0.08;0.33;0.01;0.11;0.53
12452;Sonic & All-Stars Racing Transformed;3DS;2012;Racing;0.12;0.15;0.0;0.02;0.29
12453;Sonic & All-Stars Racing Transformed;PC;2013;Racing;0.0;0.01;0.0;0.0;0.01
12454;Sonic & All-Stars Racing Transformed;WiiU;2012;Racing;0.2;0.27;0.02;0.05;0.54
12455;Sonic & Knuckles;GEN;1994;Platform;1.24;0.43;0.03;0.12;1.82
12456;Sonic & SEGA All-Stars Racing with Banjo-Kazooie;X360;2010;Racing;0.37;0.35;0.0;0.07;0.79
12457;Sonic & Sega All-Stars Racing;PS3;2010;Racing;0.36;0.46;0.0;0.17;0.99
12458;Sonic & Sega All-Stars Racing;Wii;2010;Racing;0.65;0.71;0.0;0.15;1.51
12459;Sonic & Sega All-Stars Racing;DS;2010;Racing;0.44;0.54;0.0;0.11;1.09
12460;Sonic Advance;GBA;2001;Platform;1.19;0.71;0.22;0.13;2.25
12461;Sonic Advance & Sonic Pinball Party Combo Pack;GBA;2005;Misc;0.1;0.04;0.0;0.0;0.14
12462;Sonic Advance 2;GBA;2002;Platform;0.93;0.59;0.21;0.07;1.8
12463;Sonic Advance 3;GBA;2004;Platform;0.74;0.52;0.08;0.06;1.4
12464;Sonic Adventure;DC;1998;Platform;1.26;0.61;0.46;0.08;2.41
12465;Sonic Adventure 2;DC;2001;Platform;0.0;0.0;0.12;0.0;0.12
12466;Sonic Adventure 2 Battle;GC;2001;Platform;1.7;0.59;0.21;0.07;2.57
12467;Sonic Adventure DX: Director's Cut;GC;2003;Platform;0.87;0.3;0.06;0.03;1.26
12468;Sonic Boom: Fire & Ice;3DS;2016;Platform;0.03;0.0;0.0;0.0;0.03
12469;Sonic Boom: Rise of Lyric;WiiU;2014;Action;0.21;0.09;0.0;0.03;0.33
12470;Sonic Boom: Shattered Crystal;3DS;2014;Action;0.17;0.09;0.0;0.03;0.29
12471;Sonic CD;SCD;1993;Platform;1.0;0.36;0.09;0.05;1.5
12472;Sonic Chronicles: The Dark Brotherhood;DS;2008;Role-Playing;0.51;0.29;0.01;0.09;0.9
12473;Sonic Classic Collection;DS;2010;Platform;0.99;0.8;0.0;0.18;1.97
12474;Sonic Colors;Wii;2010;Platform;0.96;0.61;0.01;0.16;1.74
12475;Sonic Colors;DS;2010;Platform;0.74;0.5;0.01;0.13;1.38
12476;Sonic Free Riders;X360;2010;Racing;0.74;0.26;0.0;0.09;1.09
12477;Sonic Generations;PC;2011;Platform;0.02;0.07;0.0;0.02;0.11
12478;Sonic Generations;PS3;2011;Platform;0.6;0.73;0.02;0.28;1.63
12479;Sonic Generations;3DS;2011;Platform;0.44;0.46;0.01;0.09;1.0
12480;Sonic Generations;X360;2011;Platform;0.71;0.57;0.0;0.14;1.42
12481;Sonic Heroes;PS2;2003;Platform;1.04;1.37;0.06;0.49;2.96
12482;Sonic Heroes;XB;2003;Platform;0.41;0.43;0.01;0.05;0.9
12483;Sonic Heroes;GC;2003;Platform;1.05;0.44;0.06;0.04;1.59
12484;Sonic Jam;SAT;1997;Platform;0.0;0.0;0.12;0.0;0.12
12485;Sonic Lost World;WiiU;2013;Platform;0.24;0.12;0.01;0.03;0.4
12486;Sonic Lost World;3DS;2013;Platform;0.24;0.15;0.07;0.03;0.49
12487;Sonic Mega Collection;GC;2002;Misc;1.47;0.48;0.05;0.06;2.06
12488;Sonic Mega Collection Plus;XB;2004;Misc;0.61;0.26;0.0;0.04;0.91
12489;Sonic Mega Collection Plus;PS2;2004;Misc;1.54;1.14;0.0;0.22;2.9
12490;Sonic PC Collection;PC;2009;Misc;0.0;0.04;0.0;0.01;0.05
12491;Sonic Riders;PS2;2006;Racing;0.42;0.02;0.0;0.07;0.51
12492;Sonic Riders;GC;2006;Racing;0.71;0.18;0.0;0.03;0.92
12493;Sonic Riders;XB;2006;Racing;0.1;0.03;0.0;0.0;0.13
12494;Sonic Riders: Zero Gravity;PS2;2008;Racing;0.09;0.07;0.0;0.02;0.18
12495;Sonic Riders: Zero Gravity;Wii;2008;Racing;0.5;0.32;0.02;0.1;0.94
12496;Sonic Rivals;PSP;2006;Racing;0.73;0.42;0.0;0.28;1.43
12497;Sonic Rivals 2;PSP;2007;Racing;0.44;0.69;0.0;0.39;1.52
12498;Sonic Rush;DS;2005;Platform;1.22;1.57;0.06;0.29;3.14
12499;Sonic Rush Adventure;DS;2007;Platform;0.54;0.49;0.01;0.12;1.16
12500;Sonic Unleashed;PS3;2008;Platform;0.56;0.33;0.01;0.14;1.04
12501;Sonic Unleashed;Wii;2008;Platform;1.28;0.68;0.02;0.21;2.19
12502;Sonic Unleashed;X360;2008;Platform;0.54;0.33;0.0;0.09;0.96
12503;Sonic Unleashed;PS2;2008;Platform;0.37;0.04;0.0;0.36;0.77
12504;Sonic X: Game Boy Advance Video Volume 1;GBA;2004;Misc;0.19;0.07;0.0;0.0;0.26
12505;Sonic and the Black Knight;Wii;2009;Platform;0.69;0.35;0.01;0.11;1.16
12506;Sonic and the Secret Rings;Wii;2007;Platform;1.24;1.2;0.04;0.3;2.78
12507;Sonic the Hedgehog;X360;2006;Platform;0.44;0.49;0.0;0.11;1.04
12508;Sonic the Hedgehog;PS3;2006;Platform;0.41;0.07;0.04;0.66;1.18
12509;Sonic the Hedgehog;GEN;1991;Platform;3.03;0.91;0.26;0.13;4.33
12510;Sonic the Hedgehog 2;GEN;1992;Platform;4.47;1.2;0.16;0.19;6.02
12511;Sonic the Hedgehog 2 (8-bit);GG;1992;Platform;0.0;0.0;0.04;0.0;0.04
12512;Sonic the Hedgehog 3;GEN;1994;Platform;1.02;0.47;0.2;0.07;1.76
12513;Sonic's Ultimate Genesis Collection;X360;2009;Misc;0.85;0.46;0.0;0.13;1.44
12514;Sonic's Ultimate Genesis Collection;PS3;2009;Misc;1.34;0.62;0.0;0.31;2.27
12515;Sonny with a Chance;DS;2010;Action;0.12;0.02;0.0;0.01;0.15
12516;Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!;PSP;2006;Misc;0.0;0.0;0.07;0.0;0.07
12517;Sora no Otoshimono Forte: Dreamy Season;DS;2011;Adventure;0.0;0.0;0.02;0.0;0.02
12518;Sora no Otoshimono: DokiDoki Summer Vacation;PSP;2010;Adventure;0.0;0.0;0.01;0.0;0.01
12519;Sorcery;PS3;2012;Action;0.14;0.12;0.0;0.05;0.31
12520;Sorcery Saga: The Curse of the Great Curry God;PSV;2013;Role-Playing;0.0;0.0;0.03;0.0;0.03
12521;Sorry! / Aggravation / Scrabble Junior;GBA;2005;Misc;0.18;0.07;0.0;0.0;0.25
12522;Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX;PS2;2007;Adventure;0.0;0.0;0.01;0.0;0.01
12523;Sotsugyou Crossworld;PS;1996;Simulation;0.0;0.0;0.08;0.01;0.09
12524;Sotsugyou II: Neo Generation;PS;1995;Simulation;0.0;0.0;0.04;0.0;0.04
12525;Sotsugyou II: Neo Generation Special;3DO;1995;Simulation;0.0;0.0;0.02;0.0;0.02
12526;Soukaigi;PS;1998;Role-Playing;0.0;0.0;0.13;0.01;0.14
12527;Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira;PSP;2012;Action;0.0;0.0;0.02;0.0;0.02
12528;Soul Bubbles;DS;2008;Puzzle;0.05;0.02;0.0;0.01;0.08
12529;Soul Eater: Battle Resonance;PSP;2009;Action;0.0;0.0;0.03;0.0;0.03
12530;Soul Eater: Monotone Princess;Wii;2008;Action;0.0;0.0;0.02;0.0;0.02
12531;Soul Eater: Plot of Medusa;DS;2008;Action;0.0;0.0;0.05;0.0;0.05
12532;Soul Edge;PS;1996;Fighting;0.61;0.41;0.46;0.1;1.58
12533;Soul Nomad & the World Eaters;PS2;2007;Role-Playing;0.14;0.11;0.0;0.04;0.29
12534;Soul Reaver 2;PS2;2001;Action;0.27;0.21;0.0;0.07;0.55
12535;Soul Sacrifice;PSV;2013;Role-Playing;0.18;0.09;0.22;0.06;0.55
12536;Soul Sacrifice Delta;PSV;2014;Action;0.01;0.12;0.12;0.04;0.29
12537;SoulCalibur;DC;1999;Fighting;0.0;0.0;0.34;0.0;0.34
12538;SoulCalibur II;GC;2003;Fighting;0.99;0.32;0.11;0.08;1.5
12539;SoulCalibur II;XB;2003;Fighting;0.78;0.18;0.03;0.0;0.99
